,LOAD_TIME,FFP_DATE,LAST_TO_END,FLIGHT_COUNT,avg_discount,SEG_KM_SUM,LAST_TO_END
16228,2014/03/31,2011/05/27,107,14,0.626364171,23791,107
16229,2014/03/31,2005/04/30,43,14,0.7281649809999999,20463,43
16230,2014/03/31,2012/04/17,299,9,0.8680995109999999,17164,299
16231,2014/03/31,2011/07/16,381,14,0.741758351,20087,381
16232,2014/03/31,2008/05/12,79,15,0.6630121929999999,22472,79
16233,2014/03/31,2012/12/24,2,38,0.784972338,18979,2
16234,2014/03/31,2012/03/12,40,20,0.717247821,20769,40
16235,2014/03/31,2006/06/21,101,17,0.671096094,22197,101
16236,2014/03/31,2006/01/10,67,10,0.698,21340,67
16237,2014/03/31,2004/12/02,8,28,0.530993654,28048,8
16238,2014/03/31,2009/06/28,34,17,0.57852154,25743,34
16239,2014/03/31,2009/08/25,23,17,0.577264235,25799,23
16240,2014/03/31,2007/09/17,67,9,0.796666667,18693,67
16241,2014/03/31,2008/05/06,141,20,0.68291938,21806,141
16242,2014/03/31,2010/10/29,40,14,0.671683356,22170,40
16243,2014/03/31,2007/10/14,20,20,0.7564455170000001,19685,20
16244,2014/03/31,2010/11/18,5,20,0.600936794,24776,5
16245,2014/03/31,2010/11/01,79,16,0.6987383840000001,21306,79
16246,2014/03/31,2012/09/14,140,10,0.761131448,19559,140
16247,2014/03/31,2008/03/07,35,17,0.650531376,22884,35
16248,2014/03/31,2011/01/03,439,14,0.835809748,17808,439
16249,2014/03/31,2010/09/25,163,16,0.732319917,20324,163
16250,2014/03/31,2008/02/16,53,13,0.739945312,20114,53
16251,2014/03/31,2008/01/31,9,10,0.6709999999999999,22180,9
16252,2014/03/31,2009/01/16,13,19,0.727607314,20454,13
16253,2014/03/31,2012/06/14,40,17,0.956065784,15566,40
16254,2014/03/31,2011/07/20,155,14,0.774016747,19227,155
16255,2014/03/31,2010/07/18,9,18,0.5827667910000001,25535,9
16256,2014/03/31,2011/12/12,22,29,0.886206897,16791,22
16257,2014/03/31,2011/05/24,10,24,0.63600701,23396,10
16258,2014/03/31,2008/05/10,20,17,0.7049758340000001,21104,20
16259,2014/03/31,2013/03/14,57,11,0.735323976,20233,57
16260,2014/03/31,2006/12/07,80,15,0.521475145,28526,80
16261,2014/03/31,2011/04/13,82,25,0.6529881470000001,22780,82
16262,2014/03/31,2011/09/08,8,11,0.909117467,16362,8
16263,2014/03/31,2012/12/01,35,13,0.6822871559999999,21800,35
16264,2014/03/31,2007/04/12,304,11,0.582887661,25512,304
16265,2014/03/31,2010/10/27,13,13,0.672478853,22107,13
16266,2014/03/31,2007/10/25,42,18,0.768990792,19332,42
16267,2014/03/31,2012/06/10,6,19,0.5570885170000001,26684,6
16268,2014/03/31,2013/01/24,31,14,0.780847297,19037,31
16269,2014/03/31,2012/12/15,2,14,0.598529495,24835,2
16270,2014/03/31,2008/06/13,107,17,0.66083363,22492,107
16271,2014/03/31,2011/02/02,3,22,0.566933669,26217,3
16272,2014/03/31,2013/03/20,10,22,0.622789674,23863,10
16273,2014/03/31,2006/09/15,42,21,0.581612853,25551,42
16274,2014/03/31,2010/10/05,250,14,0.744304533,19965,250
16275,2014/03/31,2007/04/26,575,3,0.91827957,16182,575
16276,2014/03/31,2011/12/08,91,8,0.7257551040000001,20474,91
16277,2014/03/31,2011/01/09,77,13,0.775677594,19156,77
16278,2014/03/31,2011/10/25,135,7,0.728283417,20401,135
16279,2014/03/31,2008/11/11,29,18,0.711320917,20887,29
16280,2014/03/31,2011/08/12,246,2,1.052657833,14113,246
16281,2014/03/31,2012/03/27,1,18,0.639072919,23245,1
16282,2014/03/31,2011/10/28,346,21,0.890020971,16690,346
16283,2014/03/31,2011/11/07,132,21,0.795646025,18668,132
16284,2014/03/31,2005/09/09,116,18,0.738966118,20099,116
16285,2014/03/31,2012/09/03,119,9,0.61548363,24130,119
16286,2014/03/31,2008/03/16,71,20,0.689008119,21555,71
16287,2014/03/31,2007/02/17,34,15,0.73699737,20149,34
16288,2014/03/31,2012/06/06,15,4,0.6141628060000001,24176,15
16289,2014/03/31,2012/09/28,56,7,0.7824939390000001,18974,56
16290,2014/03/31,2012/10/30,166,5,0.84,17675,166
16291,2014/03/31,2008/11/04,70,13,0.6698560729999999,22164,70
16292,2014/03/31,2009/01/20,26,11,0.6928585429999999,21427,26
16293,2014/03/31,2012/01/14,257,6,0.645,23016,257
16294,2014/03/31,2012/01/22,27,18,0.7581016340000001,19580,27
16295,2014/03/31,2012/02/05,24,19,0.819165563,18120,24
16296,2014/03/31,2005/12/20,267,24,0.527531544,28135,267
16297,2014/03/31,2010/04/07,31,22,0.758337336,19571,31
16298,2014/03/31,2007/07/30,90,16,0.820658077,18083,90
16299,2014/03/31,2012/12/15,8,21,0.684754961,21670,8
16300,2014/03/31,2012/05/24,14,12,0.8988647240000001,16507,14
16301,2014/03/31,2006/07/04,11,19,0.618028492,24007,11
16302,2014/03/31,2012/11/25,175,8,1.049065262,14143,175
16303,2014/03/31,2011/12/29,22,12,1.166869052,12715,22
16304,2014/03/31,2011/10/14,82,15,0.666985704,22244,82
16305,2014/03/31,2007/10/31,20,21,0.774736292,19150,20
16306,2014/03/31,2006/07/11,26,10,1.032066087,14375,26
16307,2014/03/31,2009/10/21,203,4,0.653788894,22690,203
16308,2014/03/31,2010/03/18,166,10,0.762100288,19464,166
16309,2014/03/31,2006/12/04,33,23,0.763942937,19417,33
16310,2014/03/31,2009/07/26,7,21,0.741747175,19998,7
16311,2014/03/31,2005/06/21,16,23,0.782913698,18945,16
16312,2014/03/31,2009/10/30,18,28,0.522380516,28393,18
16313,2014/03/31,2010/12/23,62,12,0.709954047,20891,62
16314,2014/03/31,2011/12/25,85,15,0.618973246,23959,85
16315,2014/03/31,2009/09/25,113,8,0.948883983,15627,113
16316,2014/03/31,2011/08/01,43,16,0.606347019,24454,43
16317,2014/03/31,2012/03/29,19,14,0.7604760190000001,19495,19
16318,2014/03/31,2011/01/26,100,10,0.826274663,17942,100
16319,2014/03/31,2005/07/05,3,10,0.60826194,24372,3
16320,2014/03/31,2011/12/12,74,11,0.522778895,28353,74
16321,2014/03/31,2010/04/26,71,11,0.986014502,15032,71
16322,2014/03/31,2006/09/08,1,14,0.584775095,25344,1
16323,2014/03/31,2006/07/10,21,5,1.048553134,14134,21
16324,2014/03/31,2012/09/30,38,15,0.70357326,21062,38
16325,2014/03/31,2009/07/17,84,11,0.5828281479999999,25423,84
16326,2014/03/31,2011/12/13,64,19,0.782147382,18944,64
16327,2014/03/31,2009/08/31,149,17,0.587077819,25238,149
16328,2014/03/31,2012/06/19,11,23,0.677243555,21876,11
16329,2014/03/31,2008/08/28,10,19,0.88261082,16784,10
16330,2014/03/31,2008/08/16,6,18,0.640452659,23130,6
16331,2014/03/31,2012/07/13,132,15,0.8474455059999999,17479,132
16332,2014/03/31,2012/12/28,36,12,0.71117294,20828,36
16333,2014/03/31,2010/11/25,2,14,0.5132237279999999,28861,2
16334,2014/03/31,2006/06/02,123,11,0.556129759,26634,123
16335,2014/03/31,2009/09/01,28,11,1.082125374,13687,28
16336,2014/03/31,2010/09/26,16,14,0.5700831470000001,25978,16
16337,2014/03/31,2007/03/30,96,17,0.565427055,26191,96
16338,2014/03/31,2011/06/14,73,19,0.6864908209999999,21572,73
16339,2014/03/31,2006/04/07,124,15,0.5897355639999999,25110,124
16340,2014/03/31,2009/11/05,15,11,0.703536678,21048,15
16341,2014/03/31,2011/01/15,102,15,0.870063458,17019,102
16342,2014/03/31,2012/12/22,9,15,0.665631181,22244,9
16343,2014/03/31,2012/05/06,355,15,0.819934098,18057,355
16344,2014/03/31,2009/08/26,122,12,0.669419851,22115,122
16345,2014/03/31,2008/06/27,3,13,0.694034602,21328,3
16346,2014/03/31,2011/10/19,14,22,0.6498024410000001,22778,14
16347,2014/03/31,2011/11/20,9,14,0.620331098,23860,9
16348,2014/03/31,2009/04/13,6,23,0.735626243,20120,6
16349,2014/03/31,2008/04/08,1,9,0.5369172170000001,27566,1
16350,2014/03/31,2010/03/15,77,8,0.91996084,16088,77
16351,2014/03/31,2012/08/08,136,11,0.6095658979999999,24280,136
16352,2014/03/31,2013/01/01,88,13,0.604436185,24485,88
16353,2014/03/31,2011/10/03,9,2,0.73,20272,9
16354,2014/03/31,2009/12/30,186,14,0.842500427,17565,186
16355,2014/03/31,2005/08/16,69,24,0.885900383,16704,69
16356,2014/03/31,2011/03/25,72,15,0.7959068420000001,18592,72
16357,2014/03/31,2010/11/28,76,16,0.739500225,20009,76
16358,2014/03/31,2012/04/12,1,16,0.627919708,23564,1
16359,2014/03/31,2007/12/18,12,16,0.6147000420000001,24070,12
16360,2014/03/31,2011/04/27,283,8,0.7969356320000001,18565,283
16361,2014/03/31,2012/07/24,145,11,0.8118398809999999,18224,145
16362,2014/03/31,2006/09/11,96,8,1.001292135,14774,96
16363,2014/03/31,2011/01/01,94,20,0.609471407,24272,94
16364,2014/03/31,2005/10/12,33,17,0.6973890909999999,21211,33
16365,2014/03/31,2012/07/10,72,20,0.708617898,20874,72
16366,2014/03/31,2009/03/13,113,20,0.582713126,25384,113
16367,2014/03/31,2008/12/10,143,10,0.665384615,22230,143
16368,2014/03/31,2011/05/29,79,15,0.871267008,16977,79
16369,2014/03/31,2008/01/24,375,11,0.8029558659999999,18421,375
16370,2014/03/31,2010/12/11,5,26,0.654337477,22603,5
16371,2014/03/31,2006/12/16,14,14,0.68575648,21567,14
16372,2014/03/31,2012/09/27,35,11,0.765847444,19311,35
16373,2014/03/31,2008/12/30,12,20,0.685594085,21571,12
16374,2014/03/31,2012/11/10,27,22,0.821192182,18009,27
16375,2014/03/31,2013/01/07,47,7,0.759778052,19464,47
16376,2014/03/31,2010/12/30,59,16,0.8656788240000001,17081,59
16377,2014/03/31,2012/02/12,130,29,0.904151889,16354,130
16378,2014/03/31,2011/04/15,220,8,0.7458393870000001,19824,220
16379,2014/03/31,2012/11/24,247,8,0.779076826,18978,247
16380,2014/03/31,2010/12/22,23,11,0.60404078,24473,23
16381,2014/03/31,2007/07/25,46,15,0.818665891,18057,46
16382,2014/03/31,2011/07/20,102,12,0.855424455,17281,102
16383,2014/03/31,2005/12/15,78,14,0.7615615659999999,19410,78
16384,2014/03/31,2010/01/01,102,19,0.731113914,20217,102
16385,2014/03/31,2005/02/28,54,13,0.7820582009999999,18900,54
16386,2014/03/31,2011/06/06,43,14,0.77925924,18967,43
16387,2014/03/31,2007/04/01,44,17,0.845973097,17470,44
16388,2014/03/31,2013/02/05,11,15,0.6994907229999999,21128,11
16389,2014/03/31,2005/09/24,50,20,0.633030069,23346,50
16390,2014/03/31,2013/03/15,3,9,0.577777778,25578,3
16391,2014/03/31,2012/03/24,35,12,0.8330484779999999,17740,35
16392,2014/03/31,2010/02/14,24,14,0.7350529720000001,20105,24
16393,2014/03/31,2005/11/15,4,11,0.8160843870000001,18107,4
16394,2014/03/31,2007/11/27,5,13,0.722155703,20462,5
16395,2014/03/31,2008/01/16,67,14,0.767623377,19250,67
16396,2014/03/31,2009/08/01,41,13,0.6212440610000001,23785,41
16397,2014/03/31,2012/03/25,163,7,0.762113897,19386,163
16398,2014/03/31,2012/04/01,9,12,0.724116753,20402,9
16399,2014/03/31,2009/04/22,31,14,0.589193188,25074,31
16400,2014/03/31,2009/12/03,42,24,0.596576067,24761,42
16401,2014/03/31,2007/03/05,73,14,0.600722245,24590,73
16402,2014/03/31,2013/02/01,47,13,0.7200346120000001,20513,47
16403,2014/03/31,2007/02/01,341,10,0.7855361129999999,18802,341
16404,2014/03/31,2013/01/31,135,7,0.654355975,22569,135
16405,2014/03/31,2013/03/07,8,25,0.624938428,23631,8
16406,2014/03/31,2012/12/22,264,21,0.65965243,22384,264
16407,2014/03/31,2007/11/14,12,7,0.922955369,15998,12
16408,2014/03/31,2008/08/01,79,24,0.644284592,22917,79
16409,2014/03/31,2007/09/12,163,9,0.7795485740000001,18940,163
16410,2014/03/31,2010/12/07,56,10,0.709671154,20800,56
16411,2014/03/31,2006/05/10,85,12,0.49460126,29844,85
16412,2014/03/31,2007/11/01,113,23,0.759864093,19425,113
16413,2014/03/31,2012/10/08,132,8,0.905091389,16304,132
16414,2014/03/31,2012/08/15,24,9,0.693622773,21271,24
16415,2014/03/31,2011/10/08,168,19,0.50744514,29074,168
16416,2014/03/31,2011/12/25,165,18,0.7809056740000001,18892,165
16417,2014/03/31,2011/03/24,201,21,0.7666315020000001,19243,201
16418,2014/03/31,2011/02/27,4,12,0.503902172,29276,4
16419,2014/03/31,2011/07/20,75,13,0.788724735,18702,75
16420,2014/03/31,2011/11/30,117,18,0.791004934,18648,117
16421,2014/03/31,2011/06/13,23,12,0.721053429,20457,23
16422,2014/03/31,2009/08/11,191,12,0.807538049,18266,191
16423,2014/03/31,2008/05/15,16,14,0.623700368,23649,16
16424,2014/03/31,2008/09/12,102,14,0.7309395909999999,20179,102
16425,2014/03/31,2006/06/29,155,13,0.879035103,16779,155
16426,2014/03/31,2011/11/22,7,23,0.654707919,22528,7
16427,2014/03/31,2012/03/30,67,12,0.652127603,22617,67
16428,2014/03/31,2006/10/17,50,17,0.744453362,19812,50
16429,2014/03/31,2005/09/09,3,11,0.775454545,19019,3
16430,2014/03/31,2009/02/03,112,20,0.591620798,24926,112
16431,2014/03/31,2006/04/25,6,16,0.715459486,20610,6
16432,2014/03/31,2011/12/29,31,13,0.7166678009999999,20575,31
16433,2014/03/31,2008/10/12,37,25,0.608361941,24236,37
16434,2014/03/31,2010/03/12,41,31,0.792867821,18596,41
16435,2014/03/31,2012/09/20,153,11,0.956514178,15411,153
16436,2014/03/31,2010/02/25,102,20,0.7585313640000001,19433,102
16437,2014/03/31,2009/02/20,73,18,0.7332122959999999,20104,73
16438,2014/03/31,2007/04/02,19,20,0.7493751909999999,19670,19
16439,2014/03/31,2007/11/20,5,27,0.76837773,19183,5
16440,2014/03/31,2012/12/30,173,3,0.79,18657,173
16441,2014/03/31,2010/01/07,48,11,0.7021987709999999,20989,48
16442,2014/03/31,2012/02/25,35,12,0.725441032,20316,35
16443,2014/03/31,2006/12/15,29,22,0.8257402220000001,17846,29
16444,2014/03/31,2007/09/01,32,14,0.61545671,23943,32
16445,2014/03/31,2006/05/09,242,13,0.794494527,18547,242
16446,2014/03/31,2010/01/14,239,16,0.846811103,17401,239
16447,2014/03/31,2011/01/15,147,16,0.7770671379999999,18961,147
16448,2014/03/31,2006/05/11,37,17,0.50573645,29133,37
16449,2014/03/31,2007/06/25,204,19,0.711589548,20704,204
16450,2014/03/31,2005/02/01,16,10,0.788279737,18689,16
16451,2014/03/31,2008/03/27,81,14,0.815059208,18072,81
16452,2014/03/31,2006/03/30,72,9,0.704826052,20897,72
16453,2014/03/31,2009/03/28,76,15,0.821798348,17922,76
16454,2014/03/31,2009/02/17,2,20,0.782595525,18817,2
16455,2014/03/31,2011/11/30,17,14,0.8016540529999999,18367,17
16456,2014/03/31,2006/05/19,1,15,0.6147329970000001,23951,1
16457,2014/03/31,2010/08/11,15,24,0.7198865640000001,20452,15
16458,2014/03/31,2009/03/05,3,17,0.63375834,23231,3
16459,2014/03/31,2011/10/23,62,9,0.819048626,17974,62
16460,2014/03/31,2007/09/20,6,16,0.712787623,20652,6
16461,2014/03/31,2010/03/07,5,13,0.690882381,21306,5
16462,2014/03/31,2008/06/20,43,13,0.75699532,19443,43
16463,2014/03/31,2012/08/12,109,11,0.94992965,15494,109
16464,2014/03/31,2011/09/20,122,12,0.762942305,19291,122
16465,2014/03/31,2011/12/11,243,10,0.982917251,14973,243
16466,2014/03/31,2012/06/16,247,11,0.6600148,22298,247
16467,2014/03/31,2012/11/02,25,11,0.814846605,18058,25
16468,2014/03/31,2011/08/09,23,16,0.765718152,19216,23
16469,2014/03/31,2010/05/28,113,9,0.711044315,20693,113
16470,2014/03/31,2010/05/26,105,24,0.7648154690000001,19238,105
16471,2014/03/31,2011/04/02,215,19,0.680133592,21633,215
16472,2014/03/31,2010/08/13,8,16,0.562866106,26140,8
16473,2014/03/31,2012/08/16,65,13,0.7749107279999999,18987,65
16474,2014/03/31,2006/01/10,373,15,1.046741605,14056,373
16475,2014/03/31,2007/12/07,62,11,0.606661581,24251,62
16476,2014/03/31,2011/12/20,274,12,0.515808849,28522,274
16477,2014/03/31,2007/09/28,136,16,0.814769052,18056,136
16478,2014/03/31,2009/06/02,375,15,0.6306825,23326,375
16479,2014/03/31,2010/08/18,468,19,0.838919304,17535,468
16480,2014/03/31,2012/08/24,82,13,0.816415806,18018,82
16481,2014/03/31,2013/03/07,79,3,0.6033333329999999,24381,79
16482,2014/03/31,2009/11/30,67,17,0.68400651,21505,67
16483,2014/03/31,2011/11/25,29,10,0.789509393,18630,29
16484,2014/03/31,2011/10/27,161,14,0.82224564,17888,161
16485,2014/03/31,2009/03/12,24,8,0.627429181,23440,24
16486,2014/03/31,2010/05/02,43,13,0.6856123829999999,21449,43
16487,2014/03/31,2005/04/25,25,14,0.7489527840000001,19633,25
16488,2014/03/31,2013/02/24,174,3,0.8889021220000001,16541,174
16489,2014/03/31,2009/10/31,139,11,0.655454545,22429,139
16490,2014/03/31,2012/05/23,9,15,0.528480012,27816,9
16491,2014/03/31,2006/11/15,13,34,0.8284207859999999,17743,13
16492,2014/03/31,2011/11/15,19,10,0.7556768290000001,19451,19
16493,2014/03/31,2011/10/20,9,12,0.5907886170000001,24879,9
16494,2014/03/31,2007/03/07,3,15,0.467448155,31440,3
16495,2014/03/31,2007/09/01,25,27,0.656554235,22384,25
16496,2014/03/31,2008/10/21,156,9,0.8968800729999999,16385,156
16497,2014/03/31,2008/07/07,30,43,0.831484835,17672,30
16498,2014/03/31,2012/02/25,2,16,0.806686248,18215,2
16499,2014/03/31,2010/12/01,325,17,0.609882949,24092,325
16500,2014/03/31,2006/04/01,31,12,0.7727041809999999,19015,31
16501,2014/03/31,2009/01/06,68,11,0.763413012,19244,68
16502,2014/03/31,2012/06/26,45,23,0.7284880490000001,20166,45
16503,2014/03/31,2008/04/04,21,14,0.672599817,21840,21
16504,2014/03/31,2010/07/08,144,18,0.86382263,17004,144
16505,2014/03/31,2010/01/17,260,7,0.656744467,22365,260
16506,2014/03/31,2013/02/11,146,18,0.8092969309999999,18149,146
16507,2014/03/31,2008/12/12,388,9,1.1037574209999998,13307,388
16508,2014/03/31,2009/09/27,80,12,0.653417564,22478,80
16509,2014/03/31,2008/07/09,104,12,0.841739355,17449,104
16510,2014/03/31,2010/10/09,114,5,0.649750476,22603,114
16511,2014/03/31,2007/07/05,110,13,0.69516071,21125,110
16512,2014/03/31,2012/12/21,19,18,0.683632682,21480,19
16513,2014/03/31,2008/10/28,4,21,0.541194855,27133,4
16514,2014/03/31,2004/11/26,184,13,0.7286625309999999,20150,184
16515,2014/03/31,2009/08/23,9,22,0.8493752170000001,17286,9
16516,2014/03/31,2012/03/03,43,15,0.6347874960000001,23129,43
16517,2014/03/31,2010/07/25,24,18,0.7439323,19734,24
16518,2014/03/31,2009/11/12,14,6,0.463288311,31688,14
16519,2014/03/31,2007/08/04,1,19,0.62827356,23366,1
16520,2014/03/31,2007/02/02,103,18,0.56286525,26078,103
16521,2014/03/31,2007/05/04,311,2,0.6,24464,311
16522,2014/03/31,2008/12/04,17,10,0.641947081,22865,17
16523,2014/03/31,2009/07/08,39,11,0.704722689,20825,39
16524,2014/03/31,2005/10/26,4,19,0.782146245,18763,4
16525,2014/03/31,2011/12/19,202,16,0.733026973,20020,202
16526,2014/03/31,2012/04/26,107,11,0.672727273,21813,107
16527,2014/03/31,2008/02/03,598,13,0.636798021,23042,598
16528,2014/03/31,2010/07/05,19,21,0.56631581,25908,19
16529,2014/03/31,2007/02/01,15,26,0.6864827809999999,21372,15
16530,2014/03/31,2011/04/23,85,23,0.685453654,21404,85
16531,2014/03/31,2005/09/14,73,11,0.905730337,16198,73
16532,2014/03/31,2012/07/26,9,21,0.7534182420000001,19472,9
16533,2014/03/31,2008/03/10,1,12,0.659603435,22241,1
16534,2014/03/31,2012/11/18,67,23,0.666963579,21993,67
16535,2014/03/31,2012/08/15,581,3,0.917097662,15994,581
16536,2014/03/31,2009/09/25,79,16,0.67702054,21665,79
16537,2014/03/31,2012/09/21,4,12,0.6504527920000001,22549,4
16538,2014/03/31,2008/12/14,227,11,0.797012825,18402,227
16539,2014/03/31,2011/06/14,16,19,0.872668135,16802,16
16540,2014/03/31,2008/07/24,85,14,0.685304758,21394,85
16541,2014/03/31,2009/11/07,7,20,0.658516888,22264,7
16542,2014/03/31,2010/03/21,52,18,0.830141563,17660,52
16543,2014/03/31,2011/05/04,27,11,0.749183872,19568,27
16544,2014/03/31,2012/05/11,59,17,0.635000217,23085,59
16545,2014/03/31,2011/08/31,1,19,0.7794315340000001,18805,1
16546,2014/03/31,2008/04/13,66,19,0.799522121,18331,66
16547,2014/03/31,2012/06/02,54,17,0.61815996,23706,54
16548,2014/03/31,2013/01/25,41,11,0.763576677,19191,41
16549,2014/03/31,2010/09/28,117,16,0.7896114670000001,18557,117
16550,2014/03/31,2013/03/12,198,2,0.55,26641,198
16551,2014/03/31,2011/07/03,1,7,0.7446266840000001,19675,1
16552,2014/03/31,2010/09/01,47,12,0.8280691840000001,17692,47
16553,2014/03/31,2012/04/23,21,25,0.706031807,20750,21
16554,2014/03/31,2005/01/28,147,10,0.751356037,19498,147
16555,2014/03/31,2007/05/31,526,13,0.7320423770000001,20011,526
16556,2014/03/31,2012/10/16,32,22,0.620126582,23621,32
16557,2014/03/31,2008/08/02,19,15,0.703071902,20834,19
16558,2014/03/31,2008/01/07,269,7,1.029481971,14227,269
16559,2014/03/31,2011/07/29,121,14,0.7577443220000001,19329,121
16560,2014/03/31,2012/03/11,36,13,0.7865270390000001,18621,36
16561,2014/03/31,2009/08/02,118,19,0.641988778,22813,118
16562,2014/03/31,2012/05/19,19,18,0.73782256,19849,19
16563,2014/03/31,2011/08/03,2,15,0.6384820999999999,22933,2
16564,2014/03/31,2012/09/17,135,13,0.7361538459999999,19890,135
16565,2014/03/31,2008/06/26,7,16,0.743768668,19686,7
16566,2014/03/31,2007/12/12,11,17,0.728086027,20110,11
16567,2014/03/31,2008/12/26,29,23,0.839443871,17442,29
16568,2014/03/31,2010/03/03,11,20,0.605584926,24174,11
16569,2014/03/31,2010/10/28,16,12,0.664164058,22041,16
16570,2014/03/31,2008/05/23,29,16,0.76356163,19171,29
16571,2014/03/31,2010/07/22,101,16,0.731242382,20018,101
16572,2014/03/31,2011/12/26,20,12,0.606016395,24154,20
16573,2014/03/31,2010/06/15,105,15,0.832402753,17584,105
16574,2014/03/31,2010/02/06,143,17,0.6264651999999999,23362,143
16575,2014/03/31,2005/04/20,250,9,0.8998917790000001,16263,250
16576,2014/03/31,2011/11/17,1,14,0.596634596,24529,1
16577,2014/03/31,2005/04/20,73,15,0.497984483,29387,73
16578,2014/03/31,2010/08/08,63,17,0.70866247,20650,63
16579,2014/03/31,2012/09/19,43,11,0.574597895,25466,43
16580,2014/03/31,2007/10/09,56,5,0.641715865,22799,56
16581,2014/03/31,2011/05/19,3,42,0.674576935,21687,3
16582,2014/03/31,2013/01/17,197,8,0.7875,18576,197
16583,2014/03/31,2011/05/27,64,16,0.683921642,21389,64
16584,2014/03/31,2006/04/29,34,22,0.782500802,18694,34
16585,2014/03/31,2011/02/20,23,13,0.744949325,19635,23
16586,2014/03/31,2012/07/25,66,27,0.656251346,22288,66
16587,2014/03/31,2005/04/23,21,17,0.6723352029999999,21754,21
16588,2014/03/31,2012/12/23,111,11,0.7802721159999999,18742,111
16589,2014/03/31,2012/06/11,24,19,0.665931594,21957,24
16590,2014/03/31,2009/06/11,403,20,0.8075416990000001,18106,403
16591,2014/03/31,2010/01/27,56,18,0.8699220559999999,16807,56
16592,2014/03/31,2012/11/06,12,16,0.73313108,19942,12
16593,2014/03/31,2012/05/18,32,17,0.802288317,18223,32
16594,2014/03/31,2012/11/01,125,13,0.860103554,16996,125
16595,2014/03/31,2010/03/26,62,12,0.8698732370000001,16803,62
16596,2014/03/31,2010/10/13,215,9,0.854205143,17110,215
16597,2014/03/31,2009/07/17,125,18,0.7331497370000001,19935,125
16598,2014/03/31,2013/01/27,146,13,1.113076923,13130,146
16599,2014/03/31,2010/10/08,8,20,0.570291133,25624,8
16600,2014/03/31,2007/02/27,43,24,0.65007385,22478,43
16601,2014/03/31,2012/03/19,314,18,0.779413177,18745,314
16602,2014/03/31,2012/01/26,38,17,0.551531521,26490,38
16603,2014/03/31,2006/07/20,74,19,0.699188762,20894,74
16604,2014/03/31,2008/08/13,442,19,0.488235687,29921,442
16605,2014/03/31,2008/06/23,66,27,0.521921964,27987,66
16606,2014/03/31,2012/05/23,31,13,0.782377203,18669,31
16607,2014/03/31,2013/03/25,137,13,0.559875029,26086,137
16608,2014/03/31,2006/03/30,50,18,0.549998117,26554,50
16609,2014/03/31,2009/02/13,448,13,1.328538937,10992,448
16610,2014/03/31,2005/11/27,50,32,0.70772974,20632,50
16611,2014/03/31,2011/07/18,321,5,0.78340308,18639,321
16612,2014/03/31,2005/02/08,48,10,0.8763335729999999,16662,48
16613,2014/03/31,2008/01/30,16,23,0.7943332790000001,18381,16
16614,2014/03/31,2011/08/31,72,25,0.742921183,19653,72
16615,2014/03/31,2013/03/20,109,5,1.446652794,10092,109
16616,2014/03/31,2008/02/01,95,9,0.73349176,19904,95
16617,2014/03/31,2007/04/25,19,21,0.784956985,18598,19
16618,2014/03/31,2010/08/18,123,17,0.672085539,21721,123
16619,2014/03/31,2011/05/16,5,21,0.608534684,23988,5
16620,2014/03/31,2010/02/18,12,12,0.683582935,21354,12
16621,2014/03/31,2011/03/04,34,15,0.8810889120000001,16567,34
16622,2014/03/31,2008/02/11,66,14,0.626573661,23296,66
16623,2014/03/31,2007/07/08,39,25,0.946650237,15419,39
16624,2014/03/31,2012/02/18,138,8,0.804088806,18152,138
16625,2014/03/31,2008/09/15,501,10,0.916965127,15915,501
16626,2014/03/31,2012/08/15,346,11,1.026072282,14222,346
16627,2014/03/31,2010/06/17,74,20,0.7312131690000001,19956,74
16628,2014/03/31,2011/07/05,349,22,0.800581619,18225,349
16629,2014/03/31,2012/08/21,108,9,0.820927812,17773,108
16630,2014/03/31,2010/02/24,284,16,0.7348446240000001,19855,284
16631,2014/03/31,2009/03/23,347,11,0.666505231,21887,347
16632,2014/03/31,2011/06/08,3,15,0.792953903,18396,3
16633,2014/03/31,2010/11/12,2,23,0.640799613,22761,2
16634,2014/03/31,2012/07/01,1,27,0.654594049,22281,1
16635,2014/03/31,2005/04/28,159,15,0.70508146,20685,159
16636,2014/03/31,2008/08/11,164,18,0.585199823,24922,164
16637,2014/03/31,2010/03/09,4,9,0.637124509,22890,4
16638,2014/03/31,2009/06/05,101,11,0.7942233120000001,18360,101
16639,2014/03/31,2011/04/02,479,3,0.958765205,15209,479
16640,2014/03/31,2009/11/23,28,16,0.66519458,21919,28
16641,2014/03/31,2007/12/17,18,19,0.8301053290000001,17564,18
16642,2014/03/31,2008/04/29,164,15,0.790377318,18446,164
16643,2014/03/31,2010/04/05,502,13,0.725230065,20103,502
16644,2014/03/31,2008/11/19,31,15,0.641464273,22728,31
16645,2014/03/31,2012/04/17,44,15,0.758310445,19224,44
16646,2014/03/31,2012/02/20,6,8,0.491160377,29680,6
16647,2014/03/31,2011/07/17,67,13,0.724883143,20110,67
16648,2014/03/31,2012/05/02,603,3,0.6761387879999999,21558,603
16649,2014/03/31,2009/07/15,4,16,0.747835813,19490,4
16650,2014/03/31,2005/05/13,1,22,0.7156687620000001,20366,1
16651,2014/03/31,2010/05/15,44,4,1.108942842,13139,44
16652,2014/03/31,2006/10/22,110,10,0.617850903,23582,110
16653,2014/03/31,2011/05/09,2,23,0.772457052,18860,2
